reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
7a79adbb-2102-4813-afc1-9a3f9a6d9d54,raghu ca,https://play-lh.googleusercontent.com/a-/ALV-UjUX7BVfWFBk3XFXrSmcDDFwBFMOTBHWngGURxCIPLubP-k_JHYK,goot,5,0,4.110.1,16-06-2026 17:23,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",16-06-2026 17:32,4.110.1
955be025-6da7-405f-bee9-e68c7ea7eb44,khushi kalsaniya,https://play-lh.googleusercontent.com/a/ACg8ocI-PN5BeeM-SLn-bHrQ4F4xKOZF8EpCDYSQe1HGY-jZ2S9HlA=mo,"I ordered food from Domino’s through Swiggy and was disappointed with the delivery experience.The delivery executive handed over the order without any carry bag or proper outer packaging.The food items were being carried openly in his hands.I received the order at my shop in front of customers and other people, which felt embarrassing and unprofessional.Customers expect food to be delivered in a proper, hygienic, and presentable manner.This is not just about a missing carry bag but about service",1,0,4.110.1,16-06-2026 17:19,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",16-06-2026 17:23,4.110.1
a051f51a-6b4d-4741-89f0-1a3b322a6d12,Nivedha,https://play-lh.googleusercontent.com/a-/ALV-UjVQqVg5YvVhFq-lSasFmrbkDu0-V96kqfeBxH-MUB2uHXVdh7fU,worst customer care and for rply we need to wait long time worst experience,1,0,4.110.1,16-06-2026 17:17,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",16-06-2026 17:23,4.110.1
6b709d58-aca6-4bb9-b57c-de283f999b65,Sachin Kumar,https://play-lh.googleusercontent.com/a/ACg8ocKAaJKfGb56uVAU9zvRoq8KtzL7egHrtOvpOiRlSF4SrH-1TQ=mo,good app,5,0,4.110.1,16-06-2026 17:16,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",16-06-2026 17:23,4.110.1
a65bbefa-5150-4e34-9904-bdf5d6f36953,NAVANEETH KUMAR GANJALA,https://play-lh.googleusercontent.com/a-/ALV-UjUM5in_CkJjCjFpSbHdSiSJvQvQGFgUOnlQj6-z3hetk1OD0hSE,nice,5,0,4.110.1,16-06-2026 17:15,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",16-06-2026 17:23,4.110.1
9a7f30c7-c4ff-4598-a4ac-e56ebd630980,Rajeev kumar Verma,https://play-lh.googleusercontent.com/a-/ALV-UjVnBq_QE4DhJTuuN-yrAnYGIJ7AmmsEVLIF7bkF49CoSJmMJtlUyw,Good,5,0,4.109.1,16-06-2026 17:15,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",16-06-2026 17:23,4.109.1
902d8fbd-3962-4918-83f1-b042e9b793c5,Mitesh Rathod,https://play-lh.googleusercontent.com/a/ACg8ocJGDU4vhxigDhng2UvubdjVc70y29ViUrAw6vKtO8mY5YI5Mg=mo,nice app download please 🙏🏻,5,0,4.110.1,16-06-2026 17:10,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",16-06-2026 17:12,4.110.1
6d843bcd-1d16-44be-9571-733a0d3afbcd,Rahil Malik,https://play-lh.googleusercontent.com/a/ACg8ocLwx0rHx1TgvfEH6rI4V6KfGZTPUXoctG9kIPidsXdYNXy6XA=mo,best delivery,4,0,4.110.1,16-06-2026 17:03,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",16-06-2026 17:12,4.110.1
41bb0b7f-a2dc-4b59-8abc-d33b99f5a507,Karan sharma,https://play-lh.googleusercontent.com/a-/ALV-UjUKDuj2YMGCe94etS7_TAmc4V9uIqOHvtYX1n9zN0EfF8w35H6WmA,wrost appp and dont order boycot swiggy in jammu,1,0,4.110.1,16-06-2026 16:57,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",16-06-2026 17:02,4.110.1
8ff8356a-2644-47d5-b7ff-6b072e1a3b05,Prateek Singh,https://play-lh.googleusercontent.com/a-/ALV-UjVsZpQOQS5i3aCwMPxt6QB7XobyRDAwNPx5Nu1n6yajwk4xw-OK,Service standards are getting pathetic... bots dont let you modify or cancel ! Heavy charges are just killing the experience.. Zomato wins over a longer run and more consistent experience,1,0,4.108.1,16-06-2026 16:56,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,16-06-2026 17:02,4.108.1
481a0669-9283-40bc-a147-23fa8aadf6b4,Bharat Meena,https://play-lh.googleusercontent.com/a/ACg8ocLLqG6tCb1uGO1DSlgHL2NdkBbOmy7W5P6RCVXXCSfSmnMerw=mo,💕,5,0,4.110.1,16-06-2026 16:55,"Hi Bharat, thanks for your ratings. This will inspire us to continue delivering exceptional service as we always do.
",16-06-2026 18:19,4.110.1
ac8331eb-cf58-44e0-8cc8-88b941408d35,Lakshmi Narayan,https://play-lh.googleusercontent.com/a-/ALV-UjV5iW06OFchcCKNhuJv2udYlwzKfAmqyayCyw-Q5od4NbB8jOMk,very good I am happy for swiggy management I give 5 star rating thank you swiggy I hope you continue your delivery best regards to your team sir please find the details of all the best regards,5,0,4.110.1,16-06-2026 16:53,"Yay, Lakshmi! we are delighted to know that you are enjoying our services. Thank you for taking the time to share your positive review with a 5-star rating.",16-06-2026 18:17,4.110.1
827a8628-c70f-4ed5-955f-848ffe12c9d7,Kichu Krish,https://play-lh.googleusercontent.com/a-/ALV-UjUqB5M66u0Ub0Mi4nwoqVshP5lHmb-EQm3NbHoBCkC0cl1qNStH,we can't cancel it before preparing,1,0,4.109.1,16-06-2026 16:52,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,16-06-2026 17:02,4.109.1
9fa7910a-dd09-44fe-85c0-185c26656f25,Sindhuja Singh,https://play-lh.googleusercontent.com/a-/ALV-UjVAVTMiSbReaiBuDYlHzKb2pbUzWVAIQ8PA0H1eSF2B22CwCkC9,good,5,0,4.110.1,16-06-2026 16:50,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",16-06-2026 16:52,4.110.1
534cd1ec-4c63-4281-b492-24ea00ff48a1,Bhanu prakash,https://play-lh.googleusercontent.com/a-/ALV-UjWh2imx2Jb_CTJZ2cMaEsxKYg9RU9MEee8aem5X0JAYA3ZlG1o,good,3,0,4.110.1,16-06-2026 16:40,"We extend our gratitude for reviewing us. However, we do understand that there is room for improvement to achieve a 5-star from you. We look forward to hearing from you via mail addressed to swiggysocial@swiggy.in from your registered email address.",16-06-2026 16:43,4.110.1
b111e654-58db-4f24-9df2-d7cd5a0f0bf4,NILESH YADAV,https://play-lh.googleusercontent.com/a-/ALV-UjXzOSyX8B3ZltClBMB8VTonNhYgoV92WJD-Jav4gsgL55x4sDvS,"I had placed an order at 7.00pm but they didn't deliver it till 8.20pm and then I cancelled it at 8.21pm. Now they have placed cancellation charges on me for cancelling my order. So it means I have to wait for the order to be delivered even if takes indefinite time and if cancelled then it's my problem. I even talk to customer support but they didn't gave satisfactory response and just said that if you cancel your order,you have to pay cancellation charge even if the restaurant delayed the order",1,0,4.110.1,16-06-2026 16:36,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed.,16-06-2026 16:43,4.110.1
0cf2bdb2-0f8b-4ded-a867-edbb7577d3ca,PURNESWARI DEO,https://play-lh.googleusercontent.com/a-/ALV-UjU3d6dcgWDJYwDOUN8Ndfd3-aGXd7oHRwjcDQerGJpDRhxIuDw,too good,5,0,4.109.1,16-06-2026 16:36,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",16-06-2026 16:43,4.109.1
45e8ebd2-8a7f-4fdd-af6d-9da8a8eea082,Pooja Kumari,https://play-lh.googleusercontent.com/a/ACg8ocKWyTpmloXKrG_CMFFEpUHMJaJ5EUqyuODSpH_ZGDIitMuHpw=mo,hihihihi,5,0,4.110.1,16-06-2026 16:29,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",16-06-2026 16:32,4.110.1
1d284648-d052-45f6-a6ff-403fe93f89e4,Lekhanapriyasri Lekhanapriyasri,https://play-lh.googleusercontent.com/a/ACg8ocJih2ME7E1845YSLP02ih1ff3rMG6mkWA_oPNokFupEKPQhnCQ=mo,👌🏻👍🏻 nice,4,0,4.105.2,16-06-2026 16:23,"Hi there, thank you for the review and the stars. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email from your registered address at swiggysocial@swiggy.in. Looking forward to hearing from you. Keep Swiggying till then. 😊",16-06-2026 16:32,4.105.2
261ceeed-f4f4-47ea-916c-c39dd07fb81f,anupam kumar,https://play-lh.googleusercontent.com/a/ACg8ocJPP-PmOzQoQlgDfcYhWRWAYR_ZVwQK6nrj3-aqRCcfaQMTNYk=mo,"Terrible experience. Double charged and no refund. Paid online, but the delivery boy took cash again from my friend. Swiggy support has been delaying the resolution for weeks with no proper reply. Very disappointed with the customer service.",1,0,4.110.1,16-06-2026 16:21,"Hey, we're sorry for the inconvenience caused. Kindly drop us an email at swiggysocial@swiggy.in from your registered email address regarding the same, and we'll work on fixing the issue asap.",16-06-2026 16:23,4.110.1
2742a433-4a17-4b43-8c46-7329253c07ef,Mithilesh Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjXSTVB_AOBspd6YujuqYXpBFqW0Je7EC1cHZvnflMrFjUaXMT_F,good,5,0,4.110.1,16-06-2026 16:17,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",16-06-2026 16:22,4.110.1
e26b2aaa-6b02-4cb8-bed1-492de6c752aa,Nitin Modanwal,https://play-lh.googleusercontent.com/a-/ALV-UjWsy2BdHk0qt1pxme5P-8xSpMaWd8WjFVMwtjIJWulyRhOjitZp,good,5,0,4.110.1,16-06-2026 16:07,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",16-06-2026 16:12,4.110.1
908421c2-343b-4bbb-9116-cb93b3c22e41,Kingsly Kingsly,https://play-lh.googleusercontent.com/a/ACg8ocInI9yzeuv7_6AmEa8nMnQyrAGIotQ8QNGEfU0fh-hqACDE0Q=mo,better than other food apps😁,5,0,4.110.1,16-06-2026 16:01,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,16-06-2026 16:02,4.110.1
260e96eb-29be-4c41-b90d-3236f13ce5ec,lakshmanaraj laksha,https://play-lh.googleusercontent.com/a-/ALV-UjX-AImNURaxqByYjY-Jbo-qbyN2XvrTIZ0MVqghmOZG-YEFUxgTtQ,good my dear,5,0,4.110.1,16-06-2026 15:55,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",16-06-2026 16:02,4.110.1
5a99e3dc-13c6-4411-8f12-4aa4ca32cd0f,Yamini Verma,https://play-lh.googleusercontent.com/a/ACg8ocJtmLT0tkAV0ke0qWp14F145CLpKIjVBIF7OX8tnYL1EGBavQ=mo,🙏,3,0,4.110.1,16-06-2026 15:54,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",16-06-2026 16:02,4.110.1
59f8b3ee-cfed-489f-a971-5b91945d64f6,Khan Eshaal,https://play-lh.googleusercontent.com/a/ACg8ocK6jIVH9X-ZHzpnD_NAXrxoXnwO1-J6ZTZB76Sv77iADKhREQ=mo,good job 👏👏,4,0,,16-06-2026 15:51,"Hi, thank you for delighting us with the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our service worth 5 stars.",16-06-2026 15:52,
bb6a4c5d-5735-4c12-8263-58bddc1a470f,sengai jay,https://play-lh.googleusercontent.com/a-/ALV-UjVWxx4BIzVaC5EI5k6__O6tndsrReqqIHpLQr3WVJko3n78aFA,nice,5,0,4.110.1,16-06-2026 15:40,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,16-06-2026 15:42,4.110.1
fb82bff7-cc45-437a-9fa4-9188184f822d,Daksh Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjX8MKcx9rkAiMa1-vwVsNvT6GQ6wnDArjU3weyFQk1IeHGlnjFi,very late dilevery,2,0,4.110.1,16-06-2026 15:38,"Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",16-06-2026 15:42,4.110.1
486538a3-7fbe-4d1f-ac32-9c703cbeb369,MadhusudhanaReddy MadhusudhanaReddy,https://play-lh.googleusercontent.com/a/ACg8ocJ1XHaF6P41CjQNgbshDQRDFihBXEmiIBFKETnXrs3lT7Zj3Oqt=mo,late order,1,0,4.110.1,16-06-2026 15:35,We're disappointed to know the service has not been to your satisfaction. Kindly write to us at swiggysocial@swiggy.in from your registered email address and we'll have this addressed,16-06-2026 15:42,4.110.1
cb432722-4a2d-4d8a-86fc-062375ca3262,Sukhman Singh,https://play-lh.googleusercontent.com/a/ACg8ocJfn8DG_z4JTiPOr3icsajEkPpF9B1LFiuW7L77NEdj4d6NeQ=mo,good 👍🏿,5,0,4.110.1,16-06-2026 15:34,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",16-06-2026 15:42,4.110.1
28d67338-08a0-49c5-9ddd-465ab1249d58,Srushti Koli,https://play-lh.googleusercontent.com/a/ACg8ocL-N73AbQ2bEgA3Y-e1KDPEuXUSyDBNkmEoEv9IF7xW4x8ZVw=mo,um it's best and have nice coupons but add more coupons 😉,4,0,4.110.1,16-06-2026 15:30,Hey there! Such a bliss! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,16-06-2026 15:32,4.110.1
59d85bf2-4bf2-44d0-833f-4e82ca7ad6e0,Satyendra Patel,https://play-lh.googleusercontent.com/a/ACg8ocIXDLaNnxmceFZaaopb48JxtG3Ide07rXfE3WwM8Ka2cwsNCg=mo,nice,5,0,4.110.1,16-06-2026 15:26,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,16-06-2026 15:32,4.110.1
2cdd6d0b-207c-4e83-b770-40ab905cce95,Sajid Khan,https://play-lh.googleusercontent.com/a/ACg8ocJnLFoP5neeBdfHbNwz6cg6VyO5r7hC3J6rpfv74rq8H9yz7g=mo,good,5,0,4.110.1,16-06-2026 15:24,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",16-06-2026 15:32,4.110.1
4bb4c125-2093-4ebe-bf9a-7ca6f23f1ff8,Bharat Mantri,https://play-lh.googleusercontent.com/a/ACg8ocJnVLAWOCzcTc2rLkONCd_80o9prTbqreETqGNnDMOrNZ4n_A=mo,hidden charges making food more costlier,1,0,4.24.2,16-06-2026 15:23,"Hi there, we are sorry for any hassle you have faced while ordering with us. Please share the order ID along with the details of the issue by writing to us at swiggysocial@swiggy.in from your registered email address and we would be happy to connect with you and resolve the matter.",16-06-2026 15:32,4.24.2
fce7065e-daa6-42c9-adf7-d247688236f4,Timkin Ag,https://play-lh.googleusercontent.com/a-/ALV-UjVygXkvt27knWDf06Tn2W7PVGaAMgthQvw4Terl35-zn67YgTnr,"Pathetic service last night. 1 hour to deliver 2 rolls which was advertised as bolt delivery 15-20 min. then food was raw and inedible. tasted like vomit. i reported the issue 3 times. got NO help from support. I uninstalled the app. making money is not good when you're compromising with someone's health and emotions. I will not recommend this app to anyone. Simply disappointed. I spent 1 hour for my food and another 1 hour wasted with support, who did nothing.",1,0,4.106.1,16-06-2026 15:18,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",16-06-2026 15:22,4.106.1
3b76ff18-8104-47df-97af-a89dc3745b26,akshay dakhode,https://play-lh.googleusercontent.com/a/ACg8ocKNbOPa-GhmRtVax4Ds7O_l9jDFb9s2nhNjevP1g9oIt27tGw=mo,nice 👍,5,0,4.110.1,16-06-2026 15:18,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,16-06-2026 15:22,4.110.1
b2d15213-52ab-488a-9a0b-bee7003257c9,sejal,https://play-lh.googleusercontent.com/a-/ALV-UjWBPvdbpnYuUb_M0_ELVLzkBv1zDHEu4isoGKLPdDIRHdhQ5Fc,Nice,5,0,4.110.1,16-06-2026 15:16,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",16-06-2026 15:22,4.110.1
fa2558c3-d2fa-450f-bbd6-7a04d29773c3,Harsh Sidhu Sidhu,https://play-lh.googleusercontent.com/a-/ALV-UjWBMH1-U1lorFxtEvF8TYXbk-SL-i2h7I49tlwW-yhvxH_f5-A,nice,5,0,4.110.1,16-06-2026 15:16,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,16-06-2026 15:22,4.110.1
02986f70-c296-4885-9668-ca829f708c92,Subhani Shaik,https://play-lh.googleusercontent.com/a-/ALV-UjW6digW6KWXLG2pcdUsTSn1vhE8F6SNjdGYWHsB-iAQm0xKCOoezg,worst experience and they are not even responding,1,0,4.110.1,16-06-2026 15:12,That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,16-06-2026 15:13,4.110.1
97b74481-e27a-4cae-97e0-2c873d71345f,Leishangthem gitabai devi,https://play-lh.googleusercontent.com/a-/ALV-UjUcvLFolR_9PEWkH9c7YX4P_KJMzAoPNHGCo-LCUeuvOF0Vi6bE,Leishangthem gitabai devi Every bite is delicious and the taste is awesome,4,0,4.92.0,16-06-2026 15:07,"Hello, thank you for the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",16-06-2026 15:13,4.92.0
d4d382b9-0bb7-4447-b70c-04411436409c,PRISTINE SAGA VEDIC PULSE,https://play-lh.googleusercontent.com/a-/ALV-UjUh_AuQ-uS39Qwve8UIgdwbV1HOef8YBv2MQeTTcHt3wI9RTzK3,Pathetic App. Restaurant wasn't accepting my order and the delivery time which was estimated to be 30 mins earlier was made 1 hr after placing the order. I called the restaurant and they didn't pick up. Then called customer care to cancel the food immediately when the restaurant hadn't even accepted it. But they still charged 100% cancellation fee. Zomato is so much better,1,0,,16-06-2026 15:07,That doesn't seem right. Kindly help us with more details of this concern by writing to us at swiggysocial@swiggy.in from your registered email ID and we'll get this checked right away for you.,16-06-2026 15:13,
08dd7ea5-f531-4113-8f4b-28e60b9f6c93,Aadesh Mishra,https://play-lh.googleusercontent.com/a/ACg8ocKCFOCBYDlrHxjnkGho80-8U4gYYkxU0xtoDs_hc7wAgpDIKA=mo,good app,5,0,4.106.1,16-06-2026 15:06,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",16-06-2026 15:13,4.106.1
327d50d7-3d5f-4771-89e9-cc4433ecad6a,Heena Gohil,https://play-lh.googleusercontent.com/a/ACg8ocIGg4Y6vNS3-mtGPlRLjhFLeDFjw0sea8imKR7SliI6VViTJQ=mo,like this,5,0,4.109.1,16-06-2026 15:05,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",16-06-2026 15:13,4.109.1
7f2b80c0-5e57-4a34-bc30-a3ff625b260c,MANOJ KUMAR,https://play-lh.googleusercontent.com/a-/ALV-UjV9wfif5Vvx92GW8FcCBA_zkEySV1h4r94uvpDvU5rxQs9yZlNO,good,5,0,,16-06-2026 15:03,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",16-06-2026 15:13,
ac0f033f-46c9-45fd-9ae6-59eae181ed27,anita rajput,https://play-lh.googleusercontent.com/a/ACg8ocIhOsPx32Ros1aRQeRuMGJFF2yMPuCUVGFm9VpccNcsw-mAdg=mo,supb yr service is good 👍 👌🏻,4,0,4.110.1,16-06-2026 14:58,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",16-06-2026 15:02,4.110.1
eda39e47-13d0-4aca-9397-260f8b7e987d,ARJUN KUMAR RAVI,https://play-lh.googleusercontent.com/a-/ALV-UjU0RNX5y0rX6Zy87RSmQQ5TWGM_duwquKF52pZQ_9hZSFc0TUJh,good work and nice application,4,0,4.110.1,16-06-2026 14:57,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",16-06-2026 15:02,4.110.1
e3108d7f-e432-4e57-a642-a46769fb1ec0,PRATIK MAHANTA,https://play-lh.googleusercontent.com/a-/ALV-UjXej67epol4JflnorG0c9zMp6cnh3G3ZBy-5VNpVu-OQCYt5dDX,"best food delivery application, this application offers the great pricing always. 💝",5,0,4.110.1,16-06-2026 14:56,We are happy to hear such positive feedback. 🙂,16-06-2026 15:02,4.110.1
65fcc8e8-ce9e-4ba5-af25-67926051d1e4,lakhpat burad,https://play-lh.googleusercontent.com/a/ACg8ocLz0l5kYBwGzgeV9iVj88CbR0Kmtf_tPiXem2ZG8RGnp-DJ9A=mo,good,5,0,4.94.0,16-06-2026 14:51,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,16-06-2026 14:52,4.94.0
38894d6a-523f-4be5-a659-09958b373b9b,VIKKI CHAUHAN,https://play-lh.googleusercontent.com/a-/ALV-UjWi3EpAtRW9JCgrWwcyE1MhZtxmM2sQMN1CRmrPqbTlf1FOFt9w,nice,2,0,4.110.1,16-06-2026 14:49,"Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",16-06-2026 14:52,4.110.1
48fa6325-2289-4ee7-8c4a-b96ebc818ad6,LALIT OMER,https://play-lh.googleusercontent.com/a-/ALV-UjWowhtgwUjWSuspWkhYs1jrXzuVMoew6I-2fmMw2kX03EvrqEuK,👍,5,0,4.110.1,16-06-2026 14:49,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",16-06-2026 14:52,4.110.1
1a9589c6-f20b-4149-9c2a-5eb662dcbe91,Deepak Das,https://play-lh.googleusercontent.com/a-/ALV-UjXjSh02SurB0nONVfX_QNjfQT7x7MB3eMJmCRqk19-veWZ1sKpl,Good food at time. 😄,5,0,4.110.1,16-06-2026 14:46,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",16-06-2026 14:52,4.110.1
